graduation_year,education_level,course_group,first_job_level,first_job_sector,qualification_requirement,first_job_via_nysc,employer_valued_factor,course_preparation_score,employability_skill_count,problem_solving_skill,communication_skill,first_monthly_income_ngn
2013,Bachelor's degree,Engineering and built environment,Clerical and administrative,"Engineering, construction and energy",Formal requirement,No,Academic credential,3,1,True,False,35000.0
2013,Higher National Diploma (HND),Business and economics,Clerical and administrative,Finance and consulting,Formal requirement,Yes,Subject studied,4,0,False,False,75000.0
2016,Bachelor's degree,Social sciences,Clerical and administrative,"Media, marketing and creative",Gave an advantage,Yes,Academic credential,3,4,True,True,75000.0
2014,Bachelor's degree,Business and economics,Entry level,Finance and consulting,Not required,Yes,Unknown,3,1,True,False,35000.0
2014,Higher National Diploma (HND),Other,Entry level,Education,Formal requirement,No,Unknown,3,1,False,False,35000.0
2013,Bachelor's degree,Business and economics,Entry level,Finance and consulting,Formal requirement,No,Subject studied,3,1,False,False,75000.0
2013,Higher National Diploma (HND),Technology and computing,Entry level,Finance and consulting,Not required,Yes,Subject studied,3,1,False,True,10000.0
2015,Master's degree,Technology and computing,Entry level,Education,Formal requirement,No,Subject studied,3,1,False,True,35000.0
2014,Bachelor's degree,Technology and computing,Entry level,Trade and services,Gave an advantage,No,Academic credential,4,0,False,False,35000.0
2014,Bachelor's degree,Engineering and built environment,Entry level,"Engineering, construction and energy",Formal requirement,No,Academic credential,3,0,False,False,35000.0
2014,Bachelor's degree,Health and life sciences,Experienced/professional,Health,Gave an advantage,No,Subject studied,4,0,False,False,35000.0
2013,Bachelor's degree,Social sciences,Experienced/professional,Finance and consulting,Formal requirement,No,Academic credential,4,0,False,False,75000.0
2016,Bachelor's degree,Business and economics,Clerical and administrative,Trade and services,Not required,No,Subject studied,4,1,False,True,10000.0
2014,Bachelor's degree,Business and economics,Experienced/professional,Trade and services,Not required,No,Subject studied,3,0,False,False,75000.0
2015,Bachelor's degree,Engineering and built environment,Entry level,"Engineering, construction and energy",Formal requirement,Yes,Subject studied,3,0,False,False,35000.0
2014,Bachelor's degree,Business and economics,Entry level,Education,Unknown,No,Subject studied,3,1,False,False,10000.0
2014,Higher National Diploma (HND),Business and economics,Clerical and administrative,Finance and consulting,Formal requirement,No,Unknown,3,1,False,False,35000.0
2013,Higher National Diploma (HND),Engineering and built environment,Entry level,Trade and services,Not required,No,Subject studied,3,1,False,False,35000.0
2015,Higher National Diploma (HND),Engineering and built environment,Entry level,"Engineering, construction and energy",Not required,No,Subject studied,3,0,False,False,10000.0
2015,Higher National Diploma (HND),Engineering and built environment,Experienced/professional,Other,Not required,Not completed,Internship or practical experience,4,1,False,False,10000.0
2014,Bachelor's degree,Technology and computing,Clerical and administrative,Finance and consulting,Formal requirement,No,Academic credential,4,0,False,False,75000.0
2013,Bachelor's degree,Education,Entry level,Education,Formal requirement,No,Academic credential,4,1,False,False,35000.0
2016,Bachelor's degree,Social sciences,Entry level,Other,Formal requirement,No,Academic credential,2,4,False,True,10000.0
2016,Bachelor's degree,Business and economics,Entry level,Education,Formal requirement,No,Subject studied,3,3,False,True,35000.0
2014,Bachelor's degree,Health and life sciences,Entry level,Finance and consulting,Formal requirement,No,Subject studied,4,0,False,False,10000.0
2014,Bachelor's degree,Business and economics,Clerical and administrative,"Engineering, construction and energy",Gave an advantage,No,Other,2,0,False,False,10000.0
2015,Bachelor's degree,Social sciences,Clerical and administrative,Finance and consulting,Not required,Yes,Unknown,3,0,False,False,10000.0
2017,Bachelor's degree,Technology and computing,Entry level,Technology and telecommunications,Unknown,Not completed,Subject studied,3,4,False,True,35000.0
2013,Ordinary National Diploma (OND),Education,Clerical and administrative,Education,Formal requirement,No,Internship or practical experience,4,0,False,False,10000.0
2013,Bachelor's degree,Business and economics,Clerical and administrative,Technology and telecommunications,Formal requirement,No,Unknown,3,0,False,False,125000.0
2016,Bachelor's degree,"Arts, communication and humanities",Entry level,Trade and services,Gave an advantage,No,Skills and prior experience,4,0,False,False,10000.0
2015,Higher National Diploma (HND),Business and economics,Clerical and administrative,Technology and telecommunications,Formal requirement,No,Internship or practical experience,4,1,False,False,75000.0
2015,Bachelor's degree,Technology and computing,Entry level,Finance and consulting,Formal requirement,No,No single factor,2,1,False,False,75000.0
2016,Bachelor's degree,Technology and computing,Entry level,Education,Formal requirement,No,Internship or practical experience,4,6,True,True,10000.0
2014,Ordinary National Diploma (OND),Engineering and built environment,Entry level,Public and nonprofit,Not required,No,Internship or practical experience,3,0,False,False,10000.0
2015,Ordinary National Diploma (OND),Education,Entry level,Education,Not required,Not completed,Internship or practical experience,3,0,False,False,10000.0
2017,Higher National Diploma (HND),Health and life sciences,Experienced/professional,Other,Unknown,No,Unknown,3,0,False,False,75000.0
2016,Bachelor's degree,Social sciences,Entry level,Other,Gave an advantage,No,Academic credential,2,6,True,True,35000.0
2015,Ordinary National Diploma (OND),Education,Entry level,"Engineering, construction and energy",Not required,No,Academic credential,2,0,False,False,10000.0
2013,Bachelor's degree,Engineering and built environment,Entry level,"Engineering, construction and energy",Formal requirement,No,Subject studied,4,0,False,False,75000.0
2015,Bachelor's degree,Technology and computing,Experienced/professional,Technology and telecommunications,Gave an advantage,No,No single factor,2,3,False,True,35000.0
2015,Bachelor's degree,Other,Entry level,Other,Not required,No,Internship or practical experience,2,3,True,True,35000.0
2014,Bachelor's degree,Other,Entry level,Public and nonprofit,Formal requirement,No,Internship or practical experience,3,1,False,True,75000.0
2013,Higher National Diploma (HND),Business and economics,Entry level,Other,Formal requirement,No,Skills and prior experience,3,0,False,False,35000.0
2014,Bachelor's degree,Engineering and built environment,Entry level,Other,Gave an advantage,Yes,Internship or practical experience,3,6,True,True,35000.0
2015,Bachelor's degree,Technology and computing,Entry level,Technology and telecommunications,Formal requirement,No,Subject studied,4,0,False,False,75000.0
2013,Higher National Diploma (HND),Engineering and built environment,Entry level,Education,Not required,No,Other,4,1,False,True,75000.0
2013,Master's degree,Business and economics,Entry level,Finance and consulting,Gave an advantage,Yes,Other,3,0,False,False,125000.0
2013,Bachelor's degree,Business and economics,Entry level,"Engineering, construction and energy",Formal requirement,No,Internship or practical experience,4,0,False,False,75000.0
2016,Bachelor's degree,Engineering and built environment,Entry level,Education,Formal requirement,Yes,Subject studied,3,0,False,False,35000.0
2013,Master's degree,Technology and computing,Experienced/professional,Technology and telecommunications,Not required,No,Skills and prior experience,4,0,False,False,225000.0
2015,Bachelor's degree,Technology and computing,Entry level,Education,Not required,Not completed,Academic credential,3,0,False,False,35000.0
2013,Higher National Diploma (HND),Engineering and built environment,Entry level,Education,Formal requirement,No,Academic credential,3,0,False,False,10000.0
2016,Ordinary National Diploma (OND),Other,Entry level,Education,Not required,No,Other,2,0,False,False,10000.0
2016,Ordinary National Diploma (OND),Other,Entry level,Education,Not required,No,Other,2,0,False,False,10000.0
2014,Bachelor's degree,Health and life sciences,Entry level,Education,Gave an advantage,No,Academic credential,1,0,False,False,10000.0
2015,Bachelor's degree,Education,Entry level,Finance and consulting,Formal requirement,No,Skills and prior experience,3,0,False,False,75000.0
2015,Ordinary National Diploma (OND),Technology and computing,Clerical and administrative,Trade and services,Not required,No,Internship or practical experience,4,0,False,False,10000.0
2015,Ordinary National Diploma (OND),Technology and computing,Experienced/professional,Public and nonprofit,Formal requirement,No,Academic credential,4,0,False,False,10000.0
2017,Higher National Diploma (HND),Engineering and built environment,Entry level,Education,Not required,Not completed,Unknown,4,0,False,False,10000.0
2016,Bachelor's degree,Technology and computing,Experienced/professional,Finance and consulting,Formal requirement,No,Subject studied,4,0,False,False,75000.0
2017,Higher National Diploma (HND),Engineering and built environment,Experienced/professional,Other,Formal requirement,Not completed,Subject studied,4,0,False,False,75000.0
2017,Higher National Diploma (HND),Social sciences,Entry level,Trade and services,Not required,No,Unknown,3,2,False,True,10000.0
2014,Ordinary National Diploma (OND),Business and economics,Entry level,Finance and consulting,Unknown,No,Subject studied,3,4,False,True,10000.0
2013,Bachelor's degree,Business and economics,Entry level,"Engineering, construction and energy",Not required,No,Academic credential,1,0,False,False,275000.0
2015,Bachelor's degree,Business and economics,Entry level,Other,Formal requirement,No,Unknown,3,5,True,True,75000.0
2015,Master's degree,Business and economics,Entry level,Public and nonprofit,Gave an advantage,No,Subject studied,3,0,False,False,175000.0
2015,Master's degree,Business and economics,Entry level,Public and nonprofit,Gave an advantage,No,Subject studied,3,0,False,False,175000.0
2014,Master's degree,"Arts, communication and humanities",Experienced/professional,Technology and telecommunications,Gave an advantage,No,Academic credential,4,0,False,False,75000.0
2015,Higher National Diploma (HND),Business and economics,Entry level,Other,Not required,No,Academic credential,3,0,False,False,10000.0
2016,Higher National Diploma (HND),Social sciences,Experienced/professional,Trade and services,Unknown,Not completed,Academic credential,4,1,False,False,75000.0
